word,rank,frequency,source
ammunition,15068,0.00006637,google_20k_evaluation
vega,15069,0.00006636,google_20k_evaluation
pleasures,15070,0.00006636,google_20k_evaluation
shortest,15071,0.00006635,google_20k_evaluation
denying,15072,0.00006635,google_20k_evaluation
cornerstone,15073,0.00006634,google_20k_evaluation
recycle,15074,0.00006634,google_20k_evaluation
shave,15075,0.00006633,google_20k_evaluation
sos,15076,0.00006633,google_20k_evaluation
lsu,15077,0.00006633,google_20k_evaluation
sexe,15078,0.00006632,google_20k_evaluation
disruption,15079,0.00006632,google_20k_evaluation
galway,15080,0.00006631,google_20k_evaluation
colt,15081,0.00006631,google_20k_evaluation
artillery,15082,0.00006630,google_20k_evaluation
furnish,15083,0.00006630,google_20k_evaluation
precedence,15084,0.00006630,google_20k_evaluation
gao,15085,0.00006629,google_20k_evaluation
applicability,15086,0.00006629,google_20k_evaluation
volatility,15087,0.00006628,google_20k_evaluation
grinding,15088,0.00006628,google_20k_evaluation
rubbish,15089,0.00006627,google_20k_evaluation
missionary,15090,0.00006627,google_20k_evaluation
knocked,15091,0.00006626,google_20k_evaluation
swamp,15092,0.00006626,google_20k_evaluation
uid,15093,0.00006626,google_20k_evaluation
pitching,15094,0.00006625,google_20k_evaluation
hoteles,15095,0.00006625,google_20k_evaluation
fav,15096,0.00006624,google_20k_evaluation
bordeaux,15097,0.00006624,google_20k_evaluation
manifold,15098,0.00006623,google_20k_evaluation
wf,15099,0.00006623,google_20k_evaluation
tornado,15100,0.00006623,google_20k_evaluation
disneyland,15101,0.00006622,google_20k_evaluation
umd,15102,0.00006622,google_20k_evaluation
gdb,15103,0.00006621,google_20k_evaluation
possessed,15104,0.00006621,google_20k_evaluation
upstairs,15105,0.00006620,google_20k_evaluation
bro,15106,0.00006620,google_20k_evaluation
turtles,15107,0.00006619,google_20k_evaluation
offs,15108,0.00006619,google_20k_evaluation
listserv,15109,0.00006619,google_20k_evaluation
fab,15110,0.00006618,google_20k_evaluation
vauxhall,15111,0.00006618,google_20k_evaluation
cond,15112,0.00006617,google_20k_evaluation
welcoming,15113,0.00006617,google_20k_evaluation
learns,15114,0.00006616,google_20k_evaluation
manipulate,15115,0.00006616,google_20k_evaluation
dividing,15116,0.00006616,google_20k_evaluation
hickory,15117,0.00006615,google_20k_evaluation
renovated,15118,0.00006615,google_20k_evaluation
inmates,15119,0.00006614,google_20k_evaluation
tokelau,15120,0.00006614,google_20k_evaluation
conformance,15121,0.00006613,google_20k_evaluation
slices,15122,0.00006613,google_20k_evaluation
diecast,15123,0.00006612,google_20k_evaluation
bittorrent,15124,0.00006612,google_20k_evaluation
cody,15125,0.00006612,google_20k_evaluation
frankie,15126,0.00006611,google_20k_evaluation
oa,15127,0.00006611,google_20k_evaluation
lawson,15128,0.00006610,google_20k_evaluation
quo,15129,0.00006610,google_20k_evaluation
iu,15130,0.00006609,google_20k_evaluation
vf,15131,0.00006609,google_20k_evaluation
alprazolam,15132,0.00006609,google_20k_evaluation
damned,15133,0.00006608,google_20k_evaluation
beethoven,15134,0.00006608,google_20k_evaluation
faint,15135,0.00006607,google_20k_evaluation
rebuilt,15136,0.00006607,google_20k_evaluation
proceeded,15137,0.00006606,google_20k_evaluation
collaborate,15138,0.00006606,google_20k_evaluation
lei,15139,0.00006605,google_20k_evaluation
tentative,15140,0.00006605,google_20k_evaluation
peterborough,15141,0.00006605,google_20k_evaluation
fierce,15142,0.00006604,google_20k_evaluation
jars,15143,0.00006604,google_20k_evaluation
authenticity,15144,0.00006603,google_20k_evaluation
hips,15145,0.00006603,google_20k_evaluation
rene,15146,0.00006602,google_20k_evaluation
gland,15147,0.00006602,google_20k_evaluation
positives,15148,0.00006602,google_20k_evaluation
wigs,15149,0.00006601,google_20k_evaluation
resignation,15150,0.00006601,google_20k_evaluation
striped,15151,0.00006600,google_20k_evaluation
zion,15152,0.00006600,google_20k_evaluation
blends,15153,0.00006599,google_20k_evaluation
garments,15154,0.00006599,google_20k_evaluation
fraternity,15155,0.00006598,google_20k_evaluation
hunk,15156,0.00006598,google_20k_evaluation
allocations,15157,0.00006598,google_20k_evaluation
lymphoma,15158,0.00006597,google_20k_evaluation
tapestry,15159,0.00006597,google_20k_evaluation
originating,15160,0.00006596,google_20k_evaluation
stu,15161,0.00006596,google_20k_evaluation
chap,15162,0.00006595,google_20k_evaluation
blows,15163,0.00006595,google_20k_evaluation
inevitably,15164,0.00006595,google_20k_evaluation
rpc,15165,0.00006594,google_20k_evaluation
freebies,15166,0.00006594,google_20k_evaluation
converse,15167,0.00006593,google_20k_evaluation
frontline,15168,0.00006593,google_20k_evaluation
thb,15169,0.00006592,google_20k_evaluation
tele,15170,0.00006592,google_20k_evaluation
gardener,15171,0.00006592,google_20k_evaluation
imap,15172,0.00006591,google_20k_evaluation
winamp,15173,0.00006591,google_20k_evaluation
winnie,15174,0.00006590,google_20k_evaluation
ita,15175,0.00006590,google_20k_evaluation
higgins,15176,0.00006589,google_20k_evaluation
stoke,15177,0.00006589,google_20k_evaluation
idg,15178,0.00006588,google_20k_evaluation
warwickshire,15179,0.00006588,google_20k_evaluation
polymers,15180,0.00006588,google_20k_evaluation
penguins,15181,0.00006587,google_20k_evaluation
attracting,15182,0.00006587,google_20k_evaluation
grills,15183,0.00006586,google_20k_evaluation
jeeves,15184,0.00006586,google_20k_evaluation
harp,15185,0.00006585,google_20k_evaluation
phat,15186,0.00006585,google_20k_evaluation
zz,15187,0.00006585,google_20k_evaluation
escrow,15188,0.00006584,google_20k_evaluation
lumpur,15189,0.00006584,google_20k_evaluation
wes,15190,0.00006583,google_20k_evaluation
dds,15191,0.00006583,google_20k_evaluation
denton,15192,0.00006582,google_20k_evaluation
anthem,15193,0.00006582,google_20k_evaluation
tack,15194,0.00006582,google_20k_evaluation
whitman,15195,0.00006581,google_20k_evaluation
nowadays,15196,0.00006581,google_20k_evaluation
woodstock,15197,0.00006580,google_20k_evaluation
infospace,15198,0.00006580,google_20k_evaluation
sack,15199,0.00006579,google_20k_evaluation
inferior,15200,0.00006579,google_20k_evaluation
surfers,15201,0.00006579,google_20k_evaluation
abuses,15202,0.00006578,google_20k_evaluation
inspected,15203,0.00006578,google_20k_evaluation
deb,15204,0.00006577,google_20k_evaluation
jockey,15205,0.00006577,google_20k_evaluation
kauai,15206,0.00006576,google_20k_evaluation
licensors,15207,0.00006576,google_20k_evaluation
indicative,15208,0.00006575,google_20k_evaluation
cpc,15209,0.00006575,google_20k_evaluation
stresses,15210,0.00006575,google_20k_evaluation
incumbent,15211,0.00006574,google_20k_evaluation
ithaca,15212,0.00006574,google_20k_evaluation
webhosting,15213,0.00006573,google_20k_evaluation
edmund,15214,0.00006573,google_20k_evaluation
peoria,15215,0.00006572,google_20k_evaluation
upholstery,15216,0.00006572,google_20k_evaluation
aggression,15217,0.00006572,google_20k_evaluation
peek,15218,0.00006571,google_20k_evaluation
alr,15219,0.00006571,google_20k_evaluation
practiced,15220,0.00006570,google_20k_evaluation
ella,15221,0.00006570,google_20k_evaluation
casualties,15222,0.00006569,google_20k_evaluation
ipsec,15223,0.00006569,google_20k_evaluation
bournemouth,15224,0.00006569,google_20k_evaluation
sudoku,15225,0.00006568,google_20k_evaluation
monarch,15226,0.00006568,google_20k_evaluation
undef,15227,0.00006567,google_20k_evaluation
housed,15228,0.00006567,google_20k_evaluation
administering,15229,0.00006566,google_20k_evaluation
temptation,15230,0.00006566,google_20k_evaluation
havana,15231,0.00006566,google_20k_evaluation
roe,15232,0.00006565,google_20k_evaluation
campground,15233,0.00006565,google_20k_evaluation
nasal,15234,0.00006564,google_20k_evaluation
sars,15235,0.00006564,google_20k_evaluation
restrictive,15236,0.00006563,google_20k_evaluation
costing,15237,0.00006563,google_20k_evaluation
ranged,15238,0.00006563,google_20k_evaluation
cme,15239,0.00006562,google_20k_evaluation
predictive,15240,0.00006562,google_20k_evaluation
vlan,15241,0.00006561,google_20k_evaluation
aquaculture,15242,0.00006561,google_20k_evaluation
hier,15243,0.00006560,google_20k_evaluation
spruce,15244,0.00006560,google_20k_evaluation
paradox,15245,0.00006560,google_20k_evaluation
sendmail,15246,0.00006559,google_20k_evaluation
redesign,15247,0.00006559,google_20k_evaluation
billings,15248,0.00006558,google_20k_evaluation
jeanne,15249,0.00006558,google_20k_evaluation
nitro,15250,0.00006557,google_20k_evaluation
oxidation,15251,0.00006557,google_20k_evaluation
jackpot,15252,0.00006557,google_20k_evaluation
marin,15253,0.00006556,google_20k_evaluation
halfway,15254,0.00006556,google_20k_evaluation
cortex,15255,0.00006555,google_20k_evaluation
entitlement,15256,0.00006555,google_20k_evaluation
amending,15257,0.00006554,google_20k_evaluation
conflicting,15258,0.00006554,google_20k_evaluation
georgian,15259,0.00006554,google_20k_evaluation
compensate,15260,0.00006553,google_20k_evaluation
recherche,15261,0.00006553,google_20k_evaluation
loser,15262,0.00006552,google_20k_evaluation
secs,15263,0.00006552,google_20k_evaluation
mixers,15264,0.00006551,google_20k_evaluation
accountancy,15265,0.00006551,google_20k_evaluation
claus,15266,0.00006551,google_20k_evaluation
policing,15267,0.00006550,google_20k_evaluation
braves,15268,0.00006550,google_20k_evaluation
cracking,15269,0.00006549,google_20k_evaluation
sued,15270,0.00006549,google_20k_evaluation
shoots,15271,0.00006548,google_20k_evaluation
michaels,15272,0.00006548,google_20k_evaluation
interrupted,15273,0.00006548,google_20k_evaluation
hemisphere,15274,0.00006547,google_20k_evaluation
miranda,15275,0.00006547,google_20k_evaluation
clover,15276,0.00006546,google_20k_evaluation
ecc,15277,0.00006546,google_20k_evaluation
kj,15278,0.00006545,google_20k_evaluation
kindness,15279,0.00006545,google_20k_evaluation
similarities,15280,0.00006545,google_20k_evaluation
kv,15281,0.00006544,google_20k_evaluation
hipaa,15282,0.00006544,google_20k_evaluation
porto,15283,0.00006543,google_20k_evaluation
neutron,15284,0.00006543,google_20k_evaluation
duluth,15285,0.00006542,google_20k_evaluation
directs,15286,0.00006542,google_20k_evaluation
jolly,15287,0.00006542,google_20k_evaluation
snakes,15288,0.00006541,google_20k_evaluation
swelling,15289,0.00006541,google_20k_evaluation
spanning,15290,0.00006540,google_20k_evaluation
politician,15291,0.00006540,google_20k_evaluation
femme,15292,0.00006539,google_20k_evaluation
unanimous,15293,0.00006539,google_20k_evaluation
railways,15294,0.00006539,google_20k_evaluation
approves,15295,0.00006538,google_20k_evaluation
scriptures,15296,0.00006538,google_20k_evaluation
misconduct,15297,0.00006537,google_20k_evaluation
lester,15298,0.00006537,google_20k_evaluation
dogg,15299,0.00006536,google_20k_evaluation
folklore,15300,0.00006536,google_20k_evaluation
resides,15301,0.00006536,google_20k_evaluation
wording,15302,0.00006535,google_20k_evaluation
obliged,15303,0.00006535,google_20k_evaluation
perceive,15304,0.00006534,google_20k_evaluation
rockies,15305,0.00006534,google_20k_evaluation
siege,15306,0.00006533,google_20k_evaluation
dimm,15307,0.00006533,google_20k_evaluation
exercising,15308,0.00006533,google_20k_evaluation
acoustics,15309,0.00006532,google_20k_evaluation
voluntarily,15310,0.00006532,google_20k_evaluation
pensacola,15311,0.00006531,google_20k_evaluation
atkinson,15312,0.00006531,google_20k_evaluation
crs,15313,0.00006530,google_20k_evaluation
condominium,15314,0.00006530,google_20k_evaluation
wildcats,15315,0.00006530,google_20k_evaluation
nord,15316,0.00006529,google_20k_evaluation
exhibitors,15317,0.00006529,google_20k_evaluation
truths,15318,0.00006528,google_20k_evaluation
ssi,15319,0.00006528,google_20k_evaluation
grouping,15320,0.00006527,google_20k_evaluation
wolfe,15321,0.00006527,google_20k_evaluation
redwood,15322,0.00006527,google_20k_evaluation
thereto,15323,0.00006526,google_20k_evaluation
invoices,15324,0.00006526,google_20k_evaluation
tyres,15325,0.00006525,google_20k_evaluation
westwood,15326,0.00006525,google_20k_evaluation
authorizing,15327,0.00006524,google_20k_evaluation
enamel,15328,0.00006524,google_20k_evaluation
toby,15329,0.00006524,google_20k_evaluation
gly,15330,0.00006523,google_20k_evaluation
radiant,15331,0.00006523,google_20k_evaluation
estonian,15332,0.00006522,google_20k_evaluation
virgins,15333,0.00006522,google_20k_evaluation
firstly,15334,0.00006521,google_20k_evaluation
martini,15335,0.00006521,google_20k_evaluation
butte,15336,0.00006521,google_20k_evaluation
bomber,15337,0.00006520,google_20k_evaluation
reeves,15338,0.00006520,google_20k_evaluation
songwriter,15339,0.00006519,google_20k_evaluation
suspicion,15340,0.00006519,google_20k_evaluation
disadvantage,15341,0.00006518,google_20k_evaluation
bastard,15342,0.00006518,google_20k_evaluation
shania,15343,0.00006518,google_20k_evaluation
coaster,15344,0.00006517,google_20k_evaluation
spends,15345,0.00006517,google_20k_evaluation
hicks,15346,0.00006516,google_20k_evaluation
typedef,15347,0.00006516,google_20k_evaluation
pratt,15348,0.00006516,google_20k_evaluation
pedigree,15349,0.00006515,google_20k_evaluation
strippers,15350,0.00006515,google_20k_evaluation
macmillan,15351,0.00006514,google_20k_evaluation
fraudulent,15352,0.00006514,google_20k_evaluation
aac,15353,0.00006513,google_20k_evaluation
woodworking,15354,0.00006513,google_20k_evaluation
sherwood,15355,0.00006513,google_20k_evaluation
forgiveness,15356,0.00006512,google_20k_evaluation
cbd,15357,0.00006512,google_20k_evaluation
almond,15358,0.00006511,google_20k_evaluation
pricerunner,15359,0.00006511,google_20k_evaluation
afl,15360,0.00006510,google_20k_evaluation
catalytic,15361,0.00006510,google_20k_evaluation
har,15362,0.00006510,google_20k_evaluation
petitions,15363,0.00006509,google_20k_evaluation
francais,15364,0.00006509,google_20k_evaluation
trenton,15365,0.00006508,google_20k_evaluation
chalk,15366,0.00006508,google_20k_evaluation
omar,15367,0.00006507,google_20k_evaluation
alexis,15368,0.00006507,google_20k_evaluation
bethesda,15369,0.00006507,google_20k_evaluation
privatization,15370,0.00006506,google_20k_evaluation
sourceforge,15371,0.00006506,google_20k_evaluation
sanford,15372,0.00006505,google_20k_evaluation
axle,15373,0.00006505,google_20k_evaluation
membranes,15374,0.00006504,google_20k_evaluation
puppet,15375,0.00006504,google_20k_evaluation
testosterone,15376,0.00006504,google_20k_evaluation
cultivation,15377,0.00006503,google_20k_evaluation
nunavut,15378,0.00006503,google_20k_evaluation
surveying,15379,0.00006502,google_20k_evaluation
grazing,15380,0.00006502,google_20k_evaluation
biochemical,15381,0.00006502,google_20k_evaluation
pillar,15382,0.00006501,google_20k_evaluation
mirage,15383,0.00006501,google_20k_evaluation
lennon,15384,0.00006500,google_20k_evaluation
questionable,15385,0.00006500,google_20k_evaluation
seaside,15386,0.00006499,google_20k_evaluation
suitability,15387,0.00006499,google_20k_evaluation
precinct,15388,0.00006499,google_20k_evaluation
renamed,15389,0.00006498,google_20k_evaluation
cobb,15390,0.00006498,google_20k_evaluation
lara,15391,0.00006497,google_20k_evaluation
unbelievable,15392,0.00006497,google_20k_evaluation
soluble,15393,0.00006496,google_20k_evaluation
piracy,15394,0.00006496,google_20k_evaluation
rowing,15395,0.00006496,google_20k_evaluation
siding,15396,0.00006495,google_20k_evaluation
kx,15397,0.00006495,google_20k_evaluation
hardest,15398,0.00006494,google_20k_evaluation
